carat,cut,color,clarity,depth,table,price,x,y,z
0.7,Premium,I,VVS1,61.2,59,2536,5.69,5.65,3.47
1.01,Very Good,F,VS2,60.6,55,6649,6.5,6.56,3.96
1.53,Ideal,H,SI1,61.1,57,10659,7.45,7.44,4.55
0.7,Ideal,F,VS2,60.8,56,2535,5.77,5.71,3.49
0.3,Ideal,F,IF,60,59,873,4.37,4.39,2.63
1.01,Very Good,E,SI1,62.8,57,5411,6.35,6.39,4
0.45,Good,F,VS1,57.6,62.5,1144,5.05,5.09,2.91
0.44,Premium,F,VS1,61.9,59,1081,4.84,4.88,3.01
0.53,Good,D,SI1,63.8,56,1636,5.16,5.12,3.28
1.01,Good,F,SI1,64.2,58,4276,6.33,6.31,4.06
0.31,Good,D,SI1,63.5,56,571,4.29,4.31,2.73
0.22,Premium,F,SI1,61.7,60,470,3.9,3.85,2.39
0.4,Ideal,F,VS1,61.1,56,982,4.75,4.78,2.91
0.3,Ideal,F,SI1,61.4,58,475,4.3,4.33,2.65
1.04,Ideal,G,VS2,62,59,6286,6.43,6.5,4.01
2.55,Good,H,SI2,63.7,59,14775,8.66,8.57,5.49
0.5,Premium,E,VS2,63,58,1583,5.07,5.02,3.18
0.38,Good,H,SI1,63.3,57,633,4.58,4.62,2.91
1.21,Ideal,H,SI1,62.7,56,4249,6.81,6.78,4.26
0.7,Very Good,I,SI2,62.5,58,1580,5.64,5.72,3.55
0.61,Premium,D,SI1,61.6,58,1614,5.37,5.34,3.3
2.07,Premium,E,SI2,61.4,58,13786,8.24,8.19,5.04
0.36,Ideal,F,VS1,60.1,57,1013,4.67,4.62,2.79
0.7,Premium,E,VS2,62.8,61,2737,5.66,5.62,3.54
1.28,Premium,I,VS1,61.1,61,6583,7.01,6.96,4.27
1.02,Good,H,SI2,64,57,3656,6.41,6.37,4.09
0.32,Ideal,G,VS2,59.8,57,561,4.43,4.46,2.66
1.2,Very Good,G,VS2,63.5,57,8032,6.76,6.66,4.26
1.51,Ideal,H,VS1,62.5,54,12071,7.28,7.34,4.57
0.3,Ideal,G,IF,60.9,57,895,4.29,4.32,2.62
1.18,Very Good,D,I1,61.5,62,3816,6.73,6.88,4.19
0.26,Good,F,VS1,63.1,57,499,4.04,4.07,2.56
1.08,Ideal,E,VVS2,61,56,11166,6.64,6.67,4.06
0.41,Ideal,D,SI2,62.3,57,876,4.78,4.75,2.97
0.52,Very Good,G,SI1,62.8,61,1244,5.11,5.14,3.22
0.36,Ideal,F,SI1,61.5,57,600,4.55,4.59,2.81
0.31,Good,F,VS1,63.9,55,607,4.27,4.3,2.74
0.43,Premium,F,SI1,62.9,60,1016,4.8,4.77,3.01
1.5,Ideal,F,VS2,61.7,54,14092,7.28,7.31,4.5
1.66,Good,F,I1,62.1,57.7,6025,7.56,7.6,4.71
0.79,Ideal,G,SI1,62.3,57,2898,5.9,5.85,3.66
1.21,Premium,F,VS2,62.2,60,9419,6.75,6.72,4.19
2.02,Premium,I,VS2,62.9,59,15808,8.03,7.93,5.02
0.7,Premium,F,VS2,61.1,62,2369,5.69,5.64,3.46
1.34,Fair,G,SI2,64.7,55,5106,7.03,6.97,4.53
0.43,Ideal,G,SI1,62,55,795,4.84,4.87,3.01
0.57,Premium,D,SI2,61.3,59,1012,5.32,5.28,3.25
0.31,Very Good,G,VS1,60.4,59,542,4.37,4.41,2.65
0.24,Very Good,H,IF,61.3,56,449,4.04,4.06,2.48
0.71,Premium,H,IF,62.9,60,3349,5.74,5.67,3.59
1,Good,F,SI2,63.7,57,3906,6.32,6.36,4.04
0.56,Premium,H,SI1,61.3,60,1286,5.28,5.23,3.22
0.41,Premium,F,VVS2,61.6,59,1017,4.79,4.73,2.93
0.52,Premium,F,SI1,61.5,60,1191,5.15,5.16,3.17
0.3,Ideal,D,VVS1,61.9,57,905,4.27,4.29,2.65
1.57,Premium,G,SI1,59.5,58,10914,7.56,7.61,4.51
0.57,Ideal,I,VS2,61.8,57,1410,5.31,5.34,3.29
0.31,Very Good,D,SI1,60.4,60,507,4.4,4.44,2.67
0.31,Premium,F,VVS1,59.7,59,801,4.45,4.49,2.67
0.56,Ideal,D,SI1,61.8,55,2061,5.32,5.36,3.3
1.01,Premium,E,SI1,60.5,62,5226,6.5,6.46,3.92
0.32,Very Good,G,VS2,63.1,57,720,4.35,4.3,2.73
1.06,Ideal,D,VS1,62,57,9625,6.49,6.54,4.04
1.11,Ideal,E,SI2,61.2,57,4969,6.7,6.74,4.11
2.05,Ideal,J,VVS2,62.7,56,17214,8.18,8.11,5.11
0.6,Ideal,G,VVS2,61.4,59,2313,5.37,5.41,3.31
1.6,Ideal,F,SI1,61,57,12871,7.54,7.6,4.62
0.5,Good,G,VVS2,63.6,57,1764,5.04,5.08,3.22
0.72,Very Good,J,VS1,62.2,59.9,1914,5.67,5.69,3.53
0.36,Premium,F,SI2,60.3,59,446,4.62,4.57,2.77
0.52,Ideal,E,VS2,61.1,57,1815,5.2,5.18,3.17
1.3,Premium,G,SI2,61.8,57,5421,7.02,6.94,4.32
0.3,Very Good,G,VVS1,61.9,55,680,4.31,4.32,2.67
1.23,Good,I,SI1,60.7,61,6165,6.91,6.93,4.2
0.73,Ideal,E,VVS2,61.6,55,3535,5.8,5.83,3.58
0.39,Very Good,F,SI1,60,57,704,4.76,4.8,2.86
0.41,Very Good,G,VS1,61.6,59,908,4.74,4.8,2.94
1.76,Premium,G,VS2,61.5,58,16879,7.78,7.74,4.77
0.42,Good,D,VS1,57.3,62,1315,4.95,5,2.85
0.75,Very Good,E,VS2,62.3,56,3365,5.79,5.84,3.62
1.02,Ideal,E,SI2,62,59,4645,6.43,6.4,3.98
0.3,Ideal,G,IF,61.6,56,863,4.34,4.36,2.68
1.12,Ideal,G,VS1,62.5,54,8394,6.65,6.69,4.17
0.95,Ideal,E,VS1,61.5,57,5879,6.3,6.28,3.87
1,Ideal,D,SI1,62.7,57,6073,6.34,6.38,3.99
0.93,Very Good,I,VS2,63.1,58,3766,6.19,6.21,3.91
0.25,Very Good,F,VVS2,61.2,55,583,4.1,4.14,2.52
0.52,Premium,E,VS2,62.5,60,1576,5.1,5.14,3.2
2.01,Good,F,SI2,64.1,57,16231,7.82,7.78,5
1.54,Very Good,F,SI1,58.8,60,11650,7.54,7.59,4.45
0.71,Very Good,G,VS1,64,56,2630,5.65,5.67,3.62
0.32,Ideal,E,VS2,62.1,55,639,4.39,4.43,2.74
0.53,Ideal,G,VVS1,61.4,57,2106,5.21,5.18,3.19
1.25,Premium,H,VS1,62.7,59,7328,6.82,6.86,4.29
1.33,Ideal,F,IF,60.2,57,18435,7.12,7.17,4.3
0.35,Ideal,I,IF,61.8,53,808,4.55,4.57,2.81
0.71,Very Good,I,SI2,63.7,57,1875,5.64,5.67,3.6
1.2,Very Good,E,SI1,61,58,6809,6.83,6.88,4.18
1.2,Fair,F,I1,65.7,56,2622,6.65,6.58,4.35
0.43,Ideal,G,SI1,62.2,54,763,4.84,4.88,3.02
0.7,Premium,E,VS1,60.8,60,2822,5.74,5.71,3.48
0.52,Ideal,E,VS2,61.5,56,1767,5.17,5.14,3.17
0.3,Premium,F,VVS2,61.4,59,737,4.31,4.36,2.66
0.52,Ideal,I,VS2,62.3,54,1152,5.17,5.2,3.23
0.51,Ideal,E,VS2,62.4,57,1781,5.13,5.1,3.19
0.73,Premium,G,SI1,62.8,59,2351,5.76,5.68,3.59
1.35,Very Good,I,SI2,61,60,6041,7.09,7.15,4.34
0.38,Ideal,F,VS1,62,54,865,4.65,4.68,2.89
0.9,Very Good,E,SI1,61.6,57,4463,6.19,6.25,3.83
1.16,Ideal,G,VS2,62.5,55,8061,6.75,6.69,4.2
0.38,Ideal,H,VVS2,62.1,53.9,832,4.64,4.69,2.9
0.3,Very Good,G,VS1,62.2,59,605,4.24,4.28,2.65
0.42,Ideal,E,VVS1,62.3,57,1400,4.78,4.79,2.98
0.33,Premium,D,VS2,60.7,58,1002,4.5,4.46,2.72
1.14,Premium,G,VS2,60.9,57,7079,6.79,6.73,4.12
0.24,Very Good,E,VS1,62.4,56,461,3.96,3.97,2.47
0.7,Good,E,SI2,56.9,61,1793,5.85,5.9,3.34
0.4,Very Good,F,VS1,61.3,54,890,4.8,4.83,2.95
1.7,Premium,F,SI2,60.5,59,11228,7.77,7.73,4.69
1.2,Very Good,J,VS2,63.1,56,4232,6.77,6.71,4.25
1,Premium,F,SI1,62.8,61,4022,6.37,6.25,3.96
0.34,Premium,F,VS1,60,59,725,4.59,4.55,2.74
1.03,Very Good,F,SI2,62,58,4414,6.43,6.51,4.01
1.55,Ideal,E,SI1,62.3,56,12646,7.43,7.37,4.61
1.25,Fair,H,SI2,64.4,58,3990,6.82,6.71,4.36
0.55,Premium,D,VS1,62,58,1975,5.26,5.28,3.27
0.38,Ideal,G,SI1,61.5,55,695,4.66,4.68,2.87
0.4,Premium,E,SI1,61.7,60,882,4.72,4.68,2.9
1.5,Premium,E,VS1,60.1,60,13513,7.42,7.48,4.48
0.73,Ideal,G,VVS1,61.6,56,3913,5.76,5.79,3.56
1,Ideal,I,SI2,58.8,55,3629,6.53,6.46,3.82
1.01,Very Good,F,VS2,61.4,54,5988,6.4,6.47,3.95
0.9,Fair,G,VS2,65.8,61,4309,5.99,5.96,3.93
1.01,Good,G,VS2,63.1,59,5999,6.37,6.4,4.03
0.55,Ideal,F,SI2,62.3,57,1175,5.22,5.27,3.27
0.32,Ideal,D,VS2,62.1,54,758,4.4,4.46,2.75
0.35,Premium,H,VVS1,60.6,60,1024,4.57,4.51,2.75
0.3,Premium,G,VVS2,60.4,60,819,4.34,4.3,2.61
1.02,Premium,H,VS2,61.7,58,5426,6.45,6.41,3.97
1.7,Ideal,I,VS1,62.2,55,12622,7.63,7.67,4.76
0.61,Ideal,G,VVS1,61.2,56,3008,5.46,5.48,3.35
0.56,Ideal,G,SI1,62.5,57,1345,5.26,5.23,3.28
1.5,Premium,F,SI1,61.4,59,11588,7.34,7.31,4.5
0.76,Premium,E,VS2,60.1,59,3192,6.01,5.97,3.6
0.35,Premium,D,SI1,60.1,61,827,4.59,4.56,2.75
0.91,Ideal,I,VS1,61.9,56,4022,6.2,6.23,3.85
0.41,Premium,G,VS2,61,56,1061,4.83,4.81,2.94
1.21,Premium,J,VS1,59.5,60,5556,6.99,6.9,4.13
0.36,Very Good,E,VVS1,61.4,56,1140,4.6,4.62,2.83
0.41,Ideal,D,SI2,62.3,57,683,4.75,4.78,2.97
0.91,Ideal,H,VVS2,61.7,57,5411,6.21,6.23,3.84
2.04,Very Good,H,SI2,63.2,58,13790,8.1,8,5.09
0.34,Ideal,G,IF,61.9,54,1014,4.46,4.49,2.77
1,Ideal,G,VVS1,61.9,57,8366,6.43,6.39,3.97
0.92,Premium,D,SI2,62.5,55,4150,6.21,6.18,3.87
2.19,Premium,H,SI1,62.3,62,15801,8.27,8.25,5.15
1.52,Ideal,D,VS1,61.2,57,17659,7.4,7.46,4.55
0.45,Fair,F,SI1,66.8,59,794,4.79,4.63,3.16
0.31,Very Good,H,VVS1,63.1,57,907,4.31,4.25,2.7
0.31,Very Good,H,VS2,61.9,58,489,4.37,4.39,2.71
0.41,Ideal,D,SI2,62.6,55,683,4.76,4.8,2.99
1.08,Ideal,I,VS2,61.6,56,5000,6.63,6.59,4.07
0.5,Very Good,H,VS2,62.9,58,1337,5.08,5.1,3.2
0.4,Very Good,D,VS1,62.9,55,1004,4.73,4.77,2.99
0.71,Premium,D,VVS1,58.8,58,3952,5.89,5.81,3.44
0.91,Premium,H,SI1,60.2,52,2935,6.27,6.15,3.74
0.71,Very Good,E,VS2,63.5,59,2858,5.68,5.59,3.58
1.21,Very Good,H,VS2,62.1,60,6745,6.77,6.83,4.22
1.31,Premium,I,VS1,61.9,56,5759,7.07,6.98,4.35
1.37,Premium,J,VS1,60,62,5370,7.24,7.21,4.33
0.52,Ideal,G,IF,61.5,56,2164,5.21,5.16,3.19
0.43,Very Good,I,VVS2,62.8,58,850,4.8,4.82,3.02
0.23,Ideal,F,VVS2,61.4,57,538,3.96,3.99,2.44
1.16,Premium,H,SI1,61.2,58,5554,6.81,6.76,4.15
0.58,Ideal,G,VS2,60,56,1761,5.45,5.48,3.28
1.01,Ideal,G,SI1,62.9,57,4004,6.37,6.3,3.98
0.25,Ideal,E,VVS1,61.2,57,740,4.12,4.08,2.51
0.78,Premium,F,SI2,62.7,56,2444,5.87,5.84,3.67
0.31,Ideal,E,SI1,62.7,57,544,4.29,4.32,2.7
1.01,Ideal,G,SI2,59.6,57,4327,6.59,6.54,3.91
0.34,Very Good,E,SI2,62.5,59,477,4.43,4.46,2.78
0.71,Ideal,H,VS2,61.8,55,3080,5.75,5.78,3.56
0.51,Ideal,F,VVS2,62.6,57,2203,5.13,5.1,3.2
0.72,Very Good,D,VS2,62.9,58,3493,5.67,5.71,3.58
0.59,Ideal,G,VVS2,62.2,56,1966,5.37,5.4,3.35
1.02,Premium,F,SI2,58,60,3996,6.7,6.64,3.87
0.79,Ideal,H,SI1,61.4,56,3167,5.93,5.96,3.65
1.15,Ideal,F,VS1,61.1,55,10316,6.76,6.82,4.15
0.53,Very Good,I,VS1,61,57,1393,5.22,5.25,3.19
2.15,Ideal,I,SI2,61.7,55,14519,8.43,8.24,5.14
1.01,Good,F,VS2,64.2,54,5616,6.24,6.31,4.03
0.75,Very Good,D,SI2,63.6,58,2618,5.71,5.76,3.65
0.41,Ideal,G,VS1,61.5,56,899,4.77,4.79,2.94
1.6,Ideal,J,SI1,62.2,55,8138,7.46,7.53,4.66
0.24,Ideal,G,VS1,61.8,54,490,4.01,4.02,2.48
2.01,Very Good,I,VS2,63.8,59,17422,7.89,7.85,5.02
0.42,Very Good,F,VS2,60.1,61,790,4.84,4.88,2.92
0.46,Fair,G,VS2,65.3,56,1002,4.83,4.76,3.13
1.57,Very Good,J,VS2,62,58,8538,7.45,7.48,4.63
0.4,Ideal,G,VS2,62.9,56,1035,4.72,4.69,2.96
1.05,Premium,E,I1,62.2,61,3293,6.51,6.48,4.04
1.02,Premium,H,SI1,62.9,59,4884,6.41,6.38,4.02
1.5,Good,D,SI2,63.4,59,8108,7.2,7.25,4.58
0.35,Good,F,SI2,63.8,56,591,4.48,4.45,2.85
0.31,Ideal,I,VS2,61,57,452,4.37,4.38,2.67
0.33,Good,F,VVS1,63.3,57,764,4.38,4.44,2.79
0.3,Ideal,E,VVS1,62.1,57,862,4.27,4.29,2.66
2.04,Fair,I,SI2,66.6,56,9802,7.8,7.77,5.19
2.06,Premium,G,SI2,61.8,58,16437,8.1,8.15,5.02
0.52,Ideal,D,VS2,62.7,53,1822,5.14,5.17,3.23
1.5,Fair,J,VS2,64.5,59,5846,7.2,7.07,4.6
0.34,Good,I,SI1,63.7,54,447,4.43,4.48,2.84
0.37,Ideal,E,VVS2,61.6,55,1162,4.62,4.63,2.85
0.3,Premium,E,VS2,61.6,58,658,4.31,4.33,2.66
0.31,Premium,E,SI1,58.3,60,698,4.51,4.48,2.62
1.5,Very Good,F,SI1,63.9,58,11004,7.12,7.16,4.56
1.1,Ideal,G,VS2,60.2,56,6972,6.7,6.74,4.05
0.54,Premium,G,SI1,60.3,57,1389,5.4,5.24,3.21
0.32,Ideal,D,VVS2,60.3,58,804,4.43,4.46,2.68
0.9,Very Good,G,SI2,59.2,57,3303,6.3,6.36,3.75
0.59,Premium,F,SI1,62.2,60,2124,5.37,5.33,3.33
0.23,Very Good,E,VVS1,61.4,59,530,3.93,3.99,2.43
1.15,Premium,G,VS1,63,60,7032,6.68,6.6,4.18
1.51,Good,J,SI1,62.4,64,7162,7.31,7.23,4.54
1.33,Fair,F,I1,62,56,4698,7.05,7.01,4.36
0.51,Good,H,VS2,64.1,54,1195,5.02,5,3.21
1,Fair,J,VS1,65.5,55,2875,6.3,6.25,4.11
0.43,Ideal,G,VVS1,61.5,56,1264,4.87,4.85,2.99
0.32,Ideal,F,VS2,61.5,55,645,4.4,4.42,2.71
0.24,Good,F,VVS1,58.3,57,552,4.1,4.14,2.4
1.04,Ideal,G,VS1,61.1,56,6632,6.58,6.55,4.01
0.34,Ideal,D,SI1,60.1,57,626,4.52,4.56,2.73
1.02,Premium,F,SI2,59.9,59,4238,6.59,6.56,3.94
0.41,Very Good,F,VVS1,62.1,56,1295,4.78,4.79,2.97
1.53,Ideal,F,SI1,62.2,55,12616,7.35,7.37,4.57
0.56,Premium,D,SI2,60.4,58,1388,5.32,5.37,3.23
1.52,Ideal,H,VVS2,62.8,56,12764,7.32,7.3,4.59
1.23,Ideal,J,VS2,61.8,56,4986,6.87,6.81,4.23
1.49,Ideal,F,I1,62.6,54,6175,7.31,7.28,4.57
0.3,Good,H,VS1,63.9,55,675,4.28,4.26,2.73
0.71,Ideal,G,SI2,61.7,55,2266,5.71,5.74,3.53
0.9,Premium,I,VS2,62.8,61,3246,6.12,6.02,3.81
0.99,Ideal,F,SI1,62.1,58,6038,6.33,6.4,3.95
1.02,Ideal,F,VVS2,61.1,56.3,9521,6.48,6.52,3.97
1,Premium,F,SI2,60.2,62,3858,6.53,6.45,3.91
0.54,Premium,E,SI1,61.6,61,1637,5.23,5.2,3.21
1.3,Premium,I,IF,61.8,58,7621,6.95,7,4.31
0.55,Ideal,G,VS1,61.6,55,1786,5.29,5.32,3.27
0.35,Ideal,G,VS1,62.1,56,706,4.52,4.56,2.82
0.53,Very Good,H,VS1,63.4,56,1607,5.16,5.13,3.26
0.27,Very Good,E,VS1,61.8,55,518,4.18,4.21,2.59
1.06,Premium,F,SI2,62.6,59,3901,6.51,6.47,4.06
0.9,Premium,E,VS1,59.4,59,5438,6.31,6.28,3.74
0.42,Premium,E,SI1,62,58,722,4.82,4.85,3
0.33,Good,E,SI1,63.8,55,579,4.36,4.38,2.79
0.3,Ideal,F,VVS1,62.4,57,790,4.25,4.28,2.66
0.26,Very Good,E,VVS2,59.9,58,554,4.15,4.23,2.51
0.33,Very Good,E,SI1,63.3,56,743,4.43,4.41,2.8
0.41,Ideal,G,IF,62.4,54,1259,4.77,4.82,2.99
0.71,Fair,G,SI2,64.8,58,2055,5.6,5.57,3.62
0.34,Ideal,I,SI1,62.3,55,459,4.42,4.47,2.77
1.56,Premium,G,VS1,60.9,58,14268,7.53,7.49,4.57
0.36,Premium,D,SI2,61.2,59,689,4.59,4.56,2.8
0.41,Ideal,H,IF,62.9,54,1243,4.74,4.71,2.97
1.15,Ideal,G,SI2,62.4,56,4877,6.7,6.74,4.19
2.16,Ideal,I,VS1,62.7,56,18342,8.28,8.2,5.17
0.41,Premium,G,VVS2,62.2,58,1056,4.82,4.76,2.98
2.01,Very Good,I,VS2,62.4,58,17570,8.06,7.99,5.01
1.06,Ideal,I,SI1,61.2,56,4630,6.64,6.6,4.05
0.35,Ideal,D,SI1,61.5,56,780,4.54,4.57,2.8
0.7,Ideal,G,VS2,61.8,54,2593,5.71,5.74,3.54
0.53,Very Good,D,SI1,61.2,54,1576,5.23,5.26,3.21
1.14,Very Good,E,SI2,60,54,5593,6.74,6.97,4.11
1.02,Premium,F,VS2,62.4,59,6652,6.4,6.45,4.01
0.3,Ideal,D,SI1,61.3,57,670,4.34,4.37,2.67
0.41,Premium,G,VS2,61.8,58,827,4.75,4.77,2.94
0.5,Premium,F,VS2,61.7,60,1323,5.06,5.02,3.11
1.61,Good,E,SI2,60.9,62,10793,7.46,7.57,4.58
0.53,Ideal,D,SI2,61.6,55,1316,5.21,5.24,3.22
0.34,Ideal,D,VS2,60.8,57,730,4.52,4.56,2.76
1.01,Ideal,I,SI1,60,60,4872,6.53,6.57,3.93
0.73,Very Good,D,SI1,63.6,57,2548,5.68,5.71,3.62
0.91,Very Good,H,VS1,62.7,63,3881,6.1,6.03,3.8
0.39,Premium,J,VS1,61,62,790,4.71,4.66,2.86
0.52,Ideal,I,VS2,61.5,56,1214,5.19,5.21,3.2
0.51,Premium,G,VS2,61.2,60,1438,5.12,5.17,3.15
1.12,Ideal,G,VVS2,62.1,54.8,8701,6.64,6.66,4.13
0.7,Premium,F,VS1,59,59,2874,5.79,5.77,3.41
0.56,Ideal,J,SI1,61.8,58,1119,5.27,5.31,3.27
0.4,Good,D,SI1,63.5,55,720,4.67,4.72,2.98
0.32,Ideal,G,VVS1,61.4,55,842,4.42,4.44,2.72
1.14,Ideal,F,VVS1,61.6,57,9259,6.71,6.76,4.15
1.12,Premium,I,SI1,60.8,57,4704,6.76,6.7,4.09
1.16,Premium,F,VS2,60.5,59,5781,6.86,6.8,4.13
0.46,Ideal,G,VVS1,61.5,55,1412,4.97,5.01,3.07
1.03,Ideal,J,SI1,62.3,57,3738,6.48,6.43,4.02
2.04,Very Good,J,VS2,59.9,59,12095,8.25,8.32,4.96
1,Very Good,F,VS1,58.4,63,6021,6.58,6.47,3.81
0.5,Good,D,SI1,57.2,60,1190,5.25,5.2,2.99
2.04,Very Good,I,VS2,61,61,16616,8.08,8.14,4.95
0.83,Very Good,F,SI1,62.1,58,3010,5.98,6.06,3.74
2.01,Premium,E,SI2,58.7,54,16064,8.27,8.2,4.83
1.01,Very Good,I,SI1,62.8,58,3888,6.37,6.4,4.01
0.4,Premium,J,VS2,62.5,60,765,4.71,4.67,2.93
1.21,Ideal,H,SI1,61.8,55,6727,6.82,6.86,4.23
1.06,Ideal,I,SI1,61.2,56,4749,6.6,6.57,4.03
1.35,Ideal,G,VVS2,61.5,55,13230,7.11,7.16,4.39
0.32,Ideal,G,VS2,61.5,55,580,4.39,4.43,2.71
0.8,Premium,I,VS2,62.9,61,2616,5.84,5.77,3.65
0.4,Ideal,E,VS1,62.1,55,898,4.75,4.79,2.96
0.74,Very Good,G,SI2,60.3,57,2505,5.85,5.87,3.54
1.5,Very Good,J,VS2,60.5,63,7177,7.27,7.32,4.41
0.32,Ideal,G,VVS1,61.9,56,842,4.39,4.4,2.72
1.06,Very Good,I,SI2,61.4,56.5,4465,6.55,6.58,4.03
0.92,Premium,F,SI2,62.1,59,3787,6.26,6.21,3.87
1.02,Ideal,F,VS2,62.7,54,6597,6.5,6.42,4.05
0.61,Premium,G,VS2,63,58,1800,5.43,5.4,3.41
1.01,Premium,F,SI2,61.3,60,4497,6.43,6.4,3.93
2.41,Good,I,SI2,57.7,61,17923,8.87,8.83,5.11
0.56,Ideal,E,VS2,61.5,57,1819,5.27,5.3,3.25
1,Very Good,E,SI2,60.6,61,4312,6.39,6.44,3.89
1.61,Ideal,F,VS1,62,55,17414,7.55,7.52,4.67
1.51,Premium,E,VS2,62.2,59,14171,7.31,7.36,4.56
0.3,Very Good,D,VS2,62.9,58,710,4.23,4.26,2.67
0.3,Ideal,F,VS2,62.1,55,605,4.26,4.31,2.66
0.43,Premium,F,SI1,62.4,57,1016,4.82,4.79,3
0.72,Premium,F,SI1,59.5,62,2670,5.85,5.74,3.45
0.32,Ideal,H,VS1,61.1,56,561,4.44,4.46,2.72
0.38,Good,I,IF,56.6,59,886,4.82,4.87,2.74
0.3,Good,E,VVS2,59.5,59,622,4.35,4.39,2.6
0.28,Ideal,G,VS2,62.1,56,508,4.19,4.23,2.61
0.85,Good,J,SI1,59.2,64,2278,6.17,6.13,3.64
0.58,Ideal,J,VS2,60.9,57,1324,5.38,5.4,3.28
0.27,Ideal,D,VVS2,62.3,57,799,4.15,4.13,2.58
1.26,Ideal,G,VS1,62.2,54,10371,6.89,6.98,4.31
1.25,Ideal,H,SI2,62.7,56,5670,6.92,6.87,4.32
0.51,Good,G,SI1,63.6,55,1220,5.03,5.06,3.21
1.24,Premium,F,SI2,61.4,58,5889,6.94,6.9,4.25
0.32,Ideal,G,VVS2,61.2,56,936,4.42,4.41,2.7
0.34,Ideal,F,VS1,62.2,56,745,4.44,4.47,2.77
0.33,Ideal,F,SI1,60.6,56,550,4.46,4.49,2.71
1.04,Good,F,VS2,63.7,58,6727,6.43,6.34,4.07
0.3,Ideal,D,VVS2,59.4,60,802,4.39,4.47,2.63
0.26,Ideal,I,VS1,61.6,54,578,4.08,4.12,2.53
0.4,Ideal,H,VVS1,62.2,55,1088,4.75,4.7,2.94
0.74,Ideal,G,VS2,61.3,55,2604,5.82,5.89,3.59
1.52,Ideal,F,VS2,62.9,53,15792,7.36,7.31,4.61
1.06,Ideal,I,VS2,61.4,55,5116,6.59,6.61,4.05
0.9,Premium,E,SI2,61.6,59,3856,6.26,6.18,3.83
1.14,Very Good,D,VS2,58.7,60,7928,6.82,6.88,4.02
1.1,Premium,G,VS1,58.4,60,7399,6.85,6.81,3.99
0.34,Ideal,E,VS1,62.2,55,1033,4.52,4.49,2.8
0.57,Ideal,E,SI1,61.9,56,1608,5.32,5.35,3.3
1.09,Very Good,H,SI1,61.7,59,4849,6.53,6.59,4.05
1.2,Ideal,D,SI2,60.2,57,6140,6.88,6.93,4.16
1.03,Good,F,SI2,57.7,63,4095,6.68,6.64,3.84
0.3,Ideal,I,IF,62.5,56,615,4.26,4.28,2.67
0.3,Premium,E,VVS2,60.1,59,789,4.32,4.37,2.61
0.3,Ideal,E,VVS1,61.8,56,956,4.31,4.3,2.66
0.59,Premium,G,SI1,59.8,58,1355,5.48,5.43,3.26
1.01,Premium,E,VS1,61.2,61,6670,6.41,6.33,3.9
0.73,Ideal,G,SI1,61.2,57,3089,5.79,5.86,3.56
2,Very Good,I,VS2,60.4,60,16459,8.14,8.19,4.93
0.38,Premium,D,VVS2,61.9,56,1257,4.65,4.63,2.87
1.08,Ideal,F,VS2,62.5,57,7625,6.52,6.57,4.09
1.21,Premium,H,VS2,61,58,7142,6.9,6.83,4.19
0.41,Ideal,F,VS1,61.3,55,1007,4.79,4.83,2.95
0.72,Ideal,E,VVS2,62,56,3874,5.74,5.77,3.57
0.66,Very Good,E,VS2,63.3,56.3,2443,5.47,5.55,3.48
1.5,Very Good,E,SI2,62.2,58,8291,7.31,7.35,4.56
0.81,Good,D,SI2,63.8,55,2604,5.91,5.89,3.77
0.53,Good,H,SI1,63.9,55,1242,5.19,5.14,3.3
0.78,Good,I,SI1,63.1,56,2116,5.82,5.88,3.69
0.43,Premium,G,IF,61,58,1433,4.82,4.88,2.96
1.24,Ideal,I,SI2,62.5,57,3312,6.89,6.84,4.29
1.75,Very Good,H,SI2,60.8,60,10727,7.72,7.8,4.72
2.05,Premium,E,SI2,59.7,59,17081,8.27,8.39,4.97
0.55,Premium,E,VS2,62.3,60,2030,5.26,5.18,3.25
1.03,Ideal,E,SI2,62.3,56,4758,6.44,6.52,4.04
0.82,Ideal,I,VS1,61.6,57,2986,6,6.05,3.71
0.81,Ideal,F,SI1,61.5,57,3422,6.01,6.06,3.71
0.83,Ideal,D,SI2,62.1,56,3207,6,6.04,3.74
0.74,Ideal,F,VS2,62.1,56,3171,5.79,5.83,3.61
1.51,Very Good,F,VS2,63.7,60,13012,7.2,7.24,4.6
0.32,Premium,E,IF,61.6,58,1095,4.38,4.39,2.7
0.55,Ideal,E,SI1,61.7,56,1668,5.29,5.24,3.25
0.5,Ideal,E,VS2,63.8,54,1845,5.07,5.05,3.23
0.44,Premium,F,VS1,61.2,61,1155,4.88,4.83,2.97
0.75,Very Good,F,SI2,60.5,57,2274,5.88,5.95,3.58
0.51,Ideal,F,VS2,61.9,55,1591,5.11,5.15,3.18
1.27,Premium,G,SI1,61.4,59,7005,6.94,6.98,4.27
1.7,Very Good,G,VS1,63.5,56,15102,7.64,7.53,4.82
1.2,Ideal,D,VS2,61.4,55,9596,6.87,6.78,4.19
0.5,Very Good,F,SI2,62.9,57,1020,5.02,5.06,3.17
0.7,Premium,J,VVS2,61.9,58,1843,5.67,5.73,3.53
1.5,Good,H,VS1,64.3,57,8736,7.12,7,4.54
1,Very Good,I,SI1,63.3,54,3640,6.39,6.34,4.03
0.31,Ideal,G,VVS2,62.7,57,707,4.31,4.34,2.71
